A10QUVJBDFSJYH,151,"[u'Summer', 'afternoon']",History
A10QUVJBDFSJYH,151,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,151,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,151,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,151,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",History
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Shopping
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",History
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Shopping
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",History
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Shopping
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Shopping
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",History
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Beer
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Shopping
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",History
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Art
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Culture
A10QUVJBDFSJYH,191,"[u'Summer', 'afternoon']",Museums
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",History
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",History
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,169,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",History
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Beer
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Culture
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Shopping
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Art
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",History
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Museums
A10VLJT7V96D9W,151,"[u'Autumn', 'afternoon']",Art
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",History
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",History
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,180,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",History
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Beer
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Culture
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Shopping
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Art
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",History
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Museums
A10Y4P0XE7VN47,209,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",History
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",History
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,152,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",History
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Beer
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Culture
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Shopping
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Art
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",History
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Museums
A10ZKWRZ8WL775,153,"[u'Winter', 'afternoon']",Art
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Art
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",History
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Museums
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Shopping
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Museums
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Art
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Shopping
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Art
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Beer
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Beer
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Beer
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Beer
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Culture
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Art
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Museums
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Shopping
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Shopping
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Art
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",History
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Museums
A112V6HAH568DI,394,"[u'Summer', 'afternoon']",Art
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Art
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",History
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Museums
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Shopping
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Museums
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Art
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Shopping
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Art
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Beer
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Beer
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Beer
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Beer
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Culture
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Art
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Museums
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Shopping
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Shopping
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Art
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",History
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Museums
A112V6HAH568DI,327,"[u'Winter', 'afternoon']",Art
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Art
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",History
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Museums
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Shopping
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Museums
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Culture
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Art
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Culture
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Shopping
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Culture
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Culture
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Art
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Beer
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Culture
A117ZIRBH6ABD9,211,"[u'Summer', 'afternoon']",Beer
